# LF_DEM version v3.0-126-gb72fb1a
# np 1000
# VF 0.76
# Lx 73.993
# Ly 0
# Lz 73.993
# flow_type shear
# data in cl units.
#1: time
#2: cumulated strain
#3: shear rate
#4-9: total stress tensor (xx, xy, xz, yz, yy, zz)
#10-15: contact stress tensor (xx, xy, xz, yz, yy, zz)
#16-21: dashpot stress tensor (xx, xy, xz, yz, yy, zz)
#22-27: hydro stress tensor (xx, xy, xz, yz, yy, zz)
#28-33: repulsion stress tensor (xx, xy, xz, yz, yy, zz)

226.1 4.06191 0.0220975 -58.9237 0 20 0 0 -58.4749  -58.9319 0 19.7812 0 0 -58.4934  -0.0189032 0 0.0380578 0 0 -0.0109139  0.0270997 0 0.180724 0 0 0.0294309  0 0 0 0 0 0  
226.195 4.064 0.0224551 -58.3689 0 20 0 0 -58.227  -58.3741 0 19.776 0 0 -58.2404  -0.0177655 0 0.0384826 0 0 -0.0108631  0.0230113 0 0.185536 0 0 0.0241922  0 0 0 0 0 0  
226.289 4.06609 0.0221134 -57.9133 0 20 0 0 -57.7341  -57.92 0 19.778 0 0 -57.7542  -0.015497 0 0.0385393 0 0 -0.00828264  0.0222365 0 0.183454 0 0 0.0284459  0 0 0 0 0 0  
226.383 4.06817 0.0220644 -57.6182 0 20 0 0 -57.2706  -57.6268 0 19.7821 0 0 -57.2904  -0.0125498 0 0.0376194 0 0 -0.00812004  0.021099 0 0.180329 0 0 0.0279488  0 0 0 0 0 0  
226.477 4.07028 0.0227396 -57.3876 0 20 0 0 -56.8927  -57.396 0 19.7759 0 0 -56.9116  -0.0150687 0 0.0380887 0 0 -0.00924795  0.0234764 0 0.186009 0 0 0.0280874  0 0 0 0 0 0  
226.572 4.07243 0.0229524 -57.0655 0 20 0 0 -56.5673  -57.0731 0 19.7747 0 0 -56.587  -0.0147902 0 0.0395385 0 0 -0.00846586  0.0223272 0 0.185756 0 0 0.0281317  0 0 0 0 0 0  
226.666 4.07456 0.0224098 -56.7455 0 20 0 0 -56.2773  -56.7551 0 19.7866 0 0 -56.2952  -0.0138028 0 0.0387806 0 0 -0.00774638  0.023428 0 0.174578 0 0 0.0256142  0 0 0 0 0 0  
226.76 4.0766 0.0219013 -56.503 0 20 0 0 -56.0311  -56.5159 0 19.7967 0 0 -56.0549  -0.0140276 0 0.0369855 0 0 -0.0073018  0.0269186 0 0.166305 0 0 0.0311302  0 0 0 0 0 0  
226.854 4.0786 0.0203992 -56.1136 0 20 0 0 -55.8451  -56.1303 0 19.8073 0 0 -55.8746  -0.0121795 0 0.0350324 0 0 -0.00569266  0.0289565 0 0.157629 0 0 0.0352314  0 0 0 0 0 0  
226.949 4.08051 0.0191494 -55.5521 0 20 0 0 -55.6537  -55.5702 0 19.8211 0 0 -55.6797  -0.00811697 0 0.0322792 0 0 -0.00538745  0.0262082 0 0.146653 0 0 0.031349  0 0 0 0 0 0  
227.043 4.08252 0.0228515 -55.2216 0 20 0 0 -55.3556  -55.2437 0 19.7847 0 0 -55.3916  -0.0108275 0 0.0387313 0 0 -0.00810776  0.0329116 0 0.176523 0 0 0.0440924  0 0 0 0 0 0  
227.137 4.08474 0.0239875 -55.2787 0 20 0 0 -55.2199  -55.2976 0 19.7643 0 0 -55.2525  -0.0153139 0 0.0423123 0 0 -0.0133323  0.0342002 0 0.193425 0 0 0.0459751  0 0 0 0 0 0  
227.231 4.08711 0.0259648 -55.7047 0 20 0 0 -55.5585  -55.7329 0 19.7472 0 0 -55.5912  -0.00744276 0 0.0461987 0 0 -0.0128133  0.0356621 0 0.206557 0 0 0.0455478  0 0 0 0 0 0  
227.326 4.08953 0.0260343 -55.849 0 20 0 0 -55.3728  -55.8762 0 19.7452 0 0 -55.4063  -0.00631558 0 0.0468068 0 0 -0.0147581  0.0334644 0 0.207964 0 0 0.0482563  0 0 0 0 0 0  
227.42 4.09194 0.0254975 -56.1711 0 20 0 0 -55.1036  -56.1995 0 19.7469 0 0 -55.1332  -0.00510824 0 0.045949 0 0 -0.0114123  0.0334954 0 0.207152 0 0 0.0410819  0 0 0 0 0 0  
227.514 4.09438 0.0260127 -56.6942 0 20 0 0 -55.456  -56.7252 0 19.7436 0 0 -55.4949  -0.00720115 0 0.046457 0 0 -0.0118698  0.0382331 0 0.209966 0 0 0.0507661  0 0 0 0 0 0  
227.608 4.09676 0.0247705 -57.0715 0 20 0 0 -55.5461  -57.0999 0 19.7592 0 0 -55.58  -0.00676319 0 0.0435142 0 0 -0.0157788  0.035135 0 0.197237 0 0 0.0496482  0 0 0 0 0 0  
227.703 4.09898 0.0228095 -57.0323 0 20 0 0 -55.6006  -57.0556 0 19.7719 0 0 -55.626  -0.00675766 0 0.0410955 0 0 -0.0135391  0.0300682 0 0.187003 0 0 0.0389894  0 0 0 0 0 0  
227.797 4.10117 0.0227435 -56.8366 0 20 0 0 -55.5462  -56.8589 0 19.7802 0 0 -55.5665  -0.0049817 0 0.0413862 0 0 -0.0101161  0.0272974 0 0.178376 0 0 0.0304242  0 0 0 0 0 0  
227.891 4.10323 0.0205369 -56.6066 0 20 0 0 -55.6036  -56.6229 0 19.8036 0 0 -55.6219  -0.00632358 0 0.0378856 0 0 -0.00832923  0.0226232 0 0.158537 0 0 0.0266504  0 0 0 0 0 0  
227.985 4.10516 0.0202173 -56.0948 0 20 0 0 -55.5473  -56.1111 0 19.8017 0 0 -55.5646  -0.00692064 0 0.0391335 0 0 -0.00966173  0.0232772 0 0.159165 0 0 0.0269973  0 0 0 0 0 0  
228.08 4.10708 0.020204 -55.7921 0 20 0 0 -55.5699  -55.8144 0 19.8029 0 0 -55.5916  -0.00530512 0 0.0378878 0 0 -0.00966344  0.0276245 0 0.159215 0 0 0.0313297  0 0 0 0 0 0  
228.174 4.10905 0.0212125 -55.7099 0 20 0 0 -55.624  -55.7318 0 19.7933 0 0 -55.6516  -0.00604643 0 0.0380299 0 0 -0.00704552  0.0279805 0 0.168678 0 0 0.034634  0 0 0 0 0 0  
228.268 4.11102 0.020676 -55.9077 0 20 0 0 -55.5291  -55.9291 0 19.7973 0 0 -55.5473  -0.00399549 0 0.0359699 0 0 -0.00874404  0.0253435 0 0.166744 0 0 0.0269653  0 0 0 0 0 0  
228.362 4.11297 0.0204472 -56.0902 0 20 0 0 -55.5288  -56.1089 0 19.799 0 0 -55.5467  -0.00462267 0 0.034872 0 0 -0.00983097  0.0233882 0 0.166082 0 0 0.0276812  0 0 0 0 0 0  
228.457 4.11501 0.0214629 -56.152 0 20 0 0 -55.7026  -56.1707 0 19.788 0 0 -55.723  -0.00598245 0 0.0372471 0 0 -0.00881502  0.0247117 0 0.174744 0 0 0.0291581  0 0 0 0 0 0  
228.551 4.11704 0.0210882 -56.3846 0 20 0 0 -55.6593  -56.4026 0 19.7921 0 0 -55.6746  -0.00508906 0 0.0360572 0 0 -0.0119624  0.0230667 0 0.17185 0 0 0.0272024  0 0 0 0 0 0  
228.645 4.11905 0.0206714 -56.6248 0 20 0 0 -55.5557  -56.6432 0 19.798 0 0 -55.5718  -0.00989775 0 0.0359401 0 0 -0.0114791  0.0283007 0 0.166068 0 0 0.0275964  0 0 0 0 0 0  
228.739 4.121 0.0202477 -57.0456 0 20 0 0 -55.4775  -57.0613 0 19.8017 0 0 -55.4894  -0.0104488 0 0.0347042 0 0 -0.0137834  0.0260747 0 0.163614 0 0 0.0256668  0 0 0 0 0 0  
228.834 4.12284 0.0193655 -57.5029 0 20 0 0 -55.2763  -57.5131 0 19.8126 0 0 -55.2839  -0.00991522 0 0.0339066 0 0 -0.0123215  0.0201402 0 0.153517 0 0 0.0198941  0 0 0 0 0 0  
228.928 4.12459 0.0179586 -57.7352 0 20 0 0 -55.2044  -57.7417 0 19.8226 0 0 -55.2086  -0.00833303 0 0.0334254 0 0 -0.011057  0.014872 0 0.143933 0 0 0.0152984  0 0 0 0 0 0  
229.022 4.12628 0.0179675 -58.005 0 20 0 0 -55.1526  -58.0108 0 19.8248 0 0 -55.1566  -0.00891551 0 0.033589 0 0 -0.0102593  0.0146774 0 0.141577 0 0 0.0142383  0 0 0 0 0 0  
229.116 4.12792 0.0165416 -58.3122 0 20 0 0 -55.1156  -58.3217 0 19.8421 0 0 -55.1196  -0.00568284 0 0.031883 0 0 -0.00757455  0.0151628 0 0.125973 0 0 0.0115551  0 0 0 0 0 0  
229.211 4.12941 0.0149332 -58.6156 0 20 0 0 -55.0601  -58.6279 0 19.8592 0 0 -55.0641  -0.0029612 0 0.0279693 0 0 -0.00638801  0.0152577 0 0.112876 0 0 0.0103037  0 0 0 0 0 0  
229.305 4.13079 0.0142302 -58.7277 0 20 0 0 -54.902  -58.7421 0 19.8674 0 0 -54.9052  -0.00136789 0 0.0262781 0 0 -0.00530182  0.0158333 0 0.106316 0 0 0.00843617  0 0 0 0 0 0  
229.399 4.13217 0.0142276 -58.6566 0 20 0 0 -54.5199  -58.6729 0 19.867 0 0 -54.5235  -0.00263053 0 0.0263905 0 0 -0.00676604  0.0189112 0 0.106612 0 0 0.0103965  0 0 0 0 0 0  
229.493 4.13359 0.0157821 -58.7161 0 20 0 0 -54.1483  -58.736 0 19.855 0 0 -54.1538  -0.00388055 0 0.0286208 0 0 -0.00772377  0.023815 0 0.116373 0 0 0.0132596  0 0 0 0 0 0  
229.588 4.13508 0.0165366 -58.7952 0 20 0 0 -53.9687  -58.8216 0 19.8497 0 0 -53.9801  -0.00255536 0 0.0293239 0 0 -0.0085016  0.0289163 0 0.121006 0 0 0.0198998  0 0 0 0 0 0  
229.682 4.13662 0.016916 -58.7162 0 20 0 0 -53.92  -58.7444 0 19.8466 0 0 -53.9305  -0.000533502 0 0.0293827 0 0 -0.00911009  0.0288142 0 0.123992 0 0 0.0195597  0 0 0 0 0 0  
229.776 4.13815 0.0158591 -58.664 0 20 0 0 -53.6048  -58.6922 0 19.8553 0 0 -53.613  2.66521e-06 0 0.0278871 0 0 -0.00836288  0.0282029 0 0.116854 0 0 0.0165788  0 0 0 0 0 0  
229.87 4.13966 0.0152779 -58.5738 0 20 0 0 -53.1049  -58.6008 0 19.8601 0 0 -53.1186  0.000292406 0 0.0252746 0 0 -0.00495498  0.0266742 0 0.114587 0 0 0.0186705  0 0 0 0 0 0  
229.965 4.14118 0.0155938 -58.479 0 20 0 0 -52.6551  -58.5066 0 19.8592 0 0 -52.6713  -0.00108404 0 0.0249808 0 0 -0.00677873  0.0287276 0 0.115831 0 0 0.0230381  0 0 0 0 0 0  
230.059 4.14268 0.0165161 -58.2525 0 20 0 0 -52.1347  -58.282 0 19.8506 0 0 -52.1526  0.00051539 0 0.0267863 0 0 -0.00638707  0.0289858 0 0.122622 0 0 0.0242361  0 0 0 0 0 0  
230.153 4.1442 0.0160993 -58.0913 0 20 0 0 -51.8374  -58.1209 0 19.8555 0 0 -51.8575  0.000990159 0 0.0264413 0 0 -0.00570144  0.0286115 0 0.11806 0 0 0.0257934  0 0 0 0 0 0  
230.247 4.14578 0.0183608 -57.9356 0 20 0 0 -51.5699  -57.9684 0 19.835 0 0 -51.5895  0.00116159 0 0.0302015 0 0 -0.00697641  0.0315956 0 0.134821 0 0 0.0265993  0 0 0 0 0 0  
230.342 4.14747 0.0176401 -57.7355 0 20 0 0 -51.1934  -57.7692 0 19.8402 0 0 -51.2149  0.000460916 0 0.0285485 0 0 -0.00615936  0.0333045 0 0.13128 0 0 0.0276634  0 0 0 0 0 0  
230.436 4.14915 0.0173886 -57.818 0 20 0 0 -51.0339  -57.8515 0 19.8381 0 0 -51.0564  0.000708813 0 0.0297923 0 0 -0.00445235  0.032766 0 0.132116 0 0 0.0269385  0 0 0 0 0 0  
230.53 4.15077 0.0170035 -58.0688 0 20 0 0 -51.0961  -58.1008 0 19.8421 0 0 -51.1179  0.00102465 0 0.0301633 0 0 -0.00313756  0.0309587 0 0.127709 0 0 0.0249972  0 0 0 0 0 0  
230.624 4.15227 0.0152411 -58.3616 0 20 0 0 -51.3303  -58.3866 0 19.8582 0 0 -51.3462  0.00146328 0 0.0279263 0 0 -0.00309701  0.0235228 0 0.113898 0 0 0.0189386  0 0 0 0 0 0  
230.719 4.15379 0.0164353 -58.5836 0 20 0 0 -51.7989  -58.6119 0 19.8501 0 0 -51.8174  0.0025422 0 0.0290493 0 0 -0.00524822  0.0258319 0 0.120874 0 0 0.0238362  0 0 0 0 0 0  
230.813 4.15537 0.0166961 -58.9924 0 20 0 0 -52.3196  -59.0208 0 19.8501 0 0 -52.3373  0.00270233 0 0.0291313 0 0 -0.00527099  0.0257271 0 0.120793 0 0 0.0228874  0 0 0 0 0 0  
230.907 4.15704 0.0180818 -59.3878 0 20 0 0 -52.8748  -59.4178 0 19.8353 0 0 -52.8943  0.0018542 0 0.031978 0 0 -0.00506372  0.0282071 0 0.132685 0 0 0.0245754  0 0 0 0 0 0  
231.001 4.15864 0.0169839 -59.6938 0 20 0 0 -53.336  -59.7225 0 19.845 0 0 -53.3539  -0.000769014 0 0.0304692 0 0 -0.00645818  0.0295093 0 0.124515 0 0 0.0243661  0 0 0 0 0 0  
231.096 4.16024 0.0176207 -60.0768 0 20 0 0 -53.7609  -60.1032 0 19.8409 0 0 -53.7792  -0.00273878 0 0.0317671 0 0 -0.00647171  0.0291283 0 0.127334 0 0 0.0248219  0 0 0 0 0 0  
231.19 4.16188 0.0173136 -60.2666 0 20 0 0 -54.2374  -60.2909 0 19.843 0 0 -54.2564  -0.00270561 0 0.0308752 0 0 -0.0068688  0.0269965 0 0.126154 0 0 0.0258866  0 0 0 0 0 0  
231.284 4.16345 0.0158165 -60.6328 0 20 0 0 -54.6373  -60.6546 0 19.8595 0 0 -54.656  -0.00238182 0 0.0281137 0 0 -0.00641586  0.0242716 0 0.11237 0 0 0.0250578  0 0 0 0 0 0  
231.378 4.16492 0.0157731 -61.0655 0 20 0 0 -55.0584  -61.0862 0 19.8583 0 0 -55.0758  -0.0022355 0 0.0283424 0 0 -0.00765733  0.022952 0 0.113377 0 0 0.0250361  0 0 0 0 0 0  
231.473 4.1664 0.015601 -61.391 0 20 0 0 -55.5078  -61.4121 0 19.8604 0 0 -55.5259  -0.00290093 0 0.0273704 0 0 -0.00703018  0.023977 0 0.112236 0 0 0.0250757  0 0 0 0 0 0  
231.567 4.16788 0.0159188 -61.7105 0 20 0 0 -56.0066  -61.7318 0 19.8587 0 0 -56.0228  -0.00401104 0 0.0281799 0 0 -0.00735171  0.0252245 0 0.113146 0 0 0.0235375  0 0 0 0 0 0  
231.661 4.16939 0.0160641 -62.0066 0 20 0 0 -56.5624  -62.0257 0 19.8552 0 0 -56.5783  -0.00428438 0 0.0282321 0 0 -0.00679398  0.0234409 0 0.116607 0 0 0.0226052  0 0 0 0 0 0  
231.755 4.17086 0.0151267 -62.3471 0 20 0 0 -56.9515  -62.3651 0 19.8628 0 0 -56.9651  -0.00436259 0 0.026571 0 0 -0.00611645  0.0223822 0 0.110637 0 0 0.0196925  0 0 0 0 0 0  
231.85 4.17226 0.0145322 -62.8259 0 20 0 0 -57.2665  -62.843 0 19.8692 0 0 -57.2792  -0.00440028 0 0.0255563 0 0 -0.00607546  0.0214432 0 0.105276 0 0 0.018707  0 0 0 0 0 0  
231.944 4.17373 0.0157745 -63.076 0 20 0 0 -57.6277  -63.0957 0 19.8591 0 0 -57.6421  -0.00293395 0 0.0271726 0 0 -0.0070368  0.0226255 0 0.11369 0 0 0.021484  0 0 0 0 0 0  
232.038 4.17525 0.0163297 -62.9049 0 20 0 0 -58.2749  -62.9248 0 19.855 0 0 -58.287  -0.00331441 0 0.0265216 0 0 -0.010655  0.0232369 0 0.118525 0 0 0.0226912  0 0 0 0 0 0  
232.132 4.17675 0.0156196 -63.1888 0 20 0 0 -58.6095  -63.2059 0 19.8642 0 0 -58.6219  -0.00463492 0 0.0255556 0 0 -0.00865082  0.0217951 0 0.11023 0 0 0.0211065  0 0 0 0 0 0  
232.227 4.17821 0.0152404 -63.3198 0 20 0 0 -59.0949  -63.3377 0 19.8686 0 0 -59.1052  -0.00326574 0 0.0239238 0 0 -0.00793537  0.0211612 0 0.10751 0 0 0.01817  0 0 0 0 0 0  
232.321 4.1796 0.0141742 -63.7974 0 20 0 0 -59.3555  -63.8136 0 19.878 0 0 -59.366  -0.00488645 0 0.0229259 0 0 -0.00886065  0.0211261 0 0.0990329 0 0 0.0193244  0 0 0 0 0 0  
232.415 4.1809 0.0134374 -64.1846 0 20 0 0 -59.6295  -64.1986 0 19.8834 0 0 -59.6368  -0.00578285 0 0.0221489 0 0 -0.0100975  0.0197743 0 0.0944369 0 0 0.0173867  0 0 0 0 0 0  
232.509 4.1822 0.0136637 -64.2885 0 20 0 0 -59.8579  -64.3003 0 19.8823 0 0 -59.8669  -0.0059201 0 0.0230281 0 0 -0.00838171  0.0177558 0 0.0947218 0 0 0.0173633  0 0 0 0 0 0  
232.604 4.18346 0.0133048 -64.4811 0 20 0 0 -60.1487  -64.4931 0 19.8855 0 0 -60.1565  -0.00604238 0 0.0230018 0 0 -0.00956821  0.018006 0 0.0914909 0 0 0.0174096  0 0 0 0 0 0  
232.698 4.18474 0.0132784 -64.4966 0 20 0 0 -60.3493  -64.5099 0 19.8861 0 0 -60.356  -0.00711304 0 0.0233175 0 0 -0.0110406  0.020449 0 0.0905424 0 0 0.0177164  0 0 0 0 0 0  
232.792 4.18598 0.0131347 -64.4408 0 20 0 0 -60.6032  -64.4525 0 19.8861 0 0 -60.6123  -0.00793753 0 0.0238103 0 0 -0.0102418  0.0196676 0 0.0900494 0 0 0.0193637  0 0 0 0 0 0  
232.886 4.18726 0.0146905 -64.7586 0 20 0 0 -60.7661  -64.7711 0 19.8714 0 0 -60.7774  -0.0098596 0 0.0264551 0 0 -0.0127348  0.0223709 0 0.102194 0 0 0.0240427  0 0 0 0 0 0  
232.981 4.18867 0.0148991 -64.7605 0 20 0 0 -61.259  -64.7732 0 19.8704 0 0 -61.2711  -0.00831616 0 0.0253237 0 0 -0.0108437  0.0209824 0 0.104323 0 0 0.0229105  0 0 0 0 0 0  
233.075 4.19005 0.0141426 -64.8597 0 20 0 0 -61.6065  -64.8717 0 19.8781 0 0 -61.6209  -0.00767107 0 0.0235934 0 0 -0.00721004  0.0197276 0 0.0983072 0 0 0.0216209  0 0 0 0 0 0  
233.169 4.19136 0.0138193 -64.895 0 20 0 0 -61.9332  -64.9042 0 19.8815 0 0 -61.9441  -0.00852121 0 0.0230996 0 0 -0.00764528  0.0177161 0 0.0954033 0 0 0.0185468  0 0 0 0 0 0  
233.263 4.19266 0.0139901 -64.9451 0 20 0 0 -62.2284  -64.9556 0 19.881 0 0 -62.2389  -0.00685089 0 0.023962 0 0 -0.005856  0.017329 0 0.0950778 0 0 0.0163834  0 0 0 0 0 0  
233.358 4.194 0.0138876 -65.2386 0 20 0 0 -62.4293  -65.2514 0 19.8811 0 0 -62.4413  -0.0067673 0 0.0241299 0 0 -0.00706781  0.0195394 0 0.0947506 0 0 0.0190948  0 0 0 0 0 0  
233.452 4.19531 0.0140164 -65.3424 0 20 0 0 -62.7282  -65.3573 0 19.8817 0 0 -62.7415  -0.00635498 0 0.0233878 0 0 -0.00817211  0.0212347 0 0.0949458 0 0 0.0213971  0 0 0 0 0 0  
233.546 4.19655 0.0130971 -65.4386 0 20 0 0 -62.9628  -65.4558 0 19.8877 0 0 -62.9783  -0.00525859 0 0.022036 0 0 -0.00714785  0.0224784 0 0.0902886 0 0 0.0226557  0 0 0 0 0 0  
233.64 4.19777 0.0135284 -65.4609 0 20 0 0 -63.2037  -65.4779 0 19.8824 0 0 -63.2217  -0.00704289 0 0.022727 0 0 -0.00664082  0.0240014 0 0.0948591 0 0 0.0246866  0 0 0 0 0 0  
233.734 4.19904 0.012952 -65.5703 0 20 0 0 -63.5359  -65.5852 0 19.8847 0 0 -63.5522  -0.00788255 0 0.0219332 0 0 -0.00790618  0.0227357 0 0.0933652 0 0 0.0241516  0 0 0 0 0 0  
233.829 4.20021 0.0121465 -65.4506 0 20 0 0 -63.3898  -65.4639 0 19.8898 0 0 -63.4042  -0.00676305 0 0.0217301 0 0 -0.00772497  0.0200823 0 0.0884881 0 0 0.0220774  0 0 0 0 0 0  
233.923 4.20146 0.013741 -65.1975 0 20 0 0 -63.4349  -65.2111 0 19.8731 0 0 -63.4532  -0.00961622 0 0.0245907 0 0 -0.00828972  0.0232053 0 0.102327 0 0 0.0266646  0 0 0 0 0 0  
234.017 4.20279 0.0144791 -65.2251 0 20 0 0 -63.5759  -65.2383 0 19.8664 0 0 -63.5995  -0.00882636 0 0.0258736 0 0 -0.00793051  0.0219771 0 0.107753 0 0 0.0315283  0 0 0 0 0 0  
234.111 4.20414 0.0142524 -65.623 0 20 0 0 -63.4977  -65.6373 0 19.8699 0 0 -63.5179  -0.0064228 0 0.0251764 0 0 -0.00670228  0.0206689 0 0.104878 0 0 0.0268454  0 0 0 0 0 0  
234.206 4.20546 0.0140228 -65.8854 0 20 0 0 -63.6332  -65.9006 0 19.8745 0 0 -63.6511  -0.00345646 0 0.0247574 0 0 -0.0054434  0.0187319 0 0.100747 0 0 0.0233714  0 0 0 0 0 0  
234.3 4.20681 0.0159535 -65.8246 0 20 0 0 -63.5827  -65.8452 0 19.856 0 0 -63.6036  -0.0038829 0 0.0279416 0 0 -0.00749587  0.0244508 0 0.116029 0 0 0.0283732  0 0 0 0 0 0  
234.394 4.20828 0.0166844 -65.7006 0 20 0 0 -63.5811  -65.7189 0 19.8482 0 0 -63.6016  -0.00322094 0 0.0309933 0 0 -0.00614286  0.0214735 0 0.120805 0 0 0.0266662  0 0 0 0 0 0  
234.488 4.20982 0.0167895 -65.8698 0 20 0 0 -63.7194  -65.8869 0 19.849 0 0 -63.7442  -0.00474307 0 0.0303898 0 0 -0.00580967  0.0217912 0 0.120591 0 0 0.0306199  0 0 0 0 0 0  
234.583 4.21148 0.0177867 -65.6565 0 20 0 0 -64.1923  -65.674 0 19.8422 0 0 -64.2161  -0.00833589 0 0.0309337 0 0 -0.0102054  0.0258413 0 0.126855 0 0 0.0339755  0 0 0 0 0 0  
234.677 4.21311 0.0168914 -65.5056 0 20 0 0 -64.626  -65.5212 0 19.8513 0 0 -64.6453  -0.00708475 0 0.0296563 0 0 -0.0103727  0.0227205 0 0.119049 0 0 0.0296228  0 0 0 0 0 0  
234.771 4.21464 0.0162091 -65.4269 0 20 0 0 -64.8278  -65.4404 0 19.8592 0 0 -64.8471  -0.00859006 0 0.028064 0 0 -0.00854532  0.0220684 0 0.112755 0 0 0.0278952  0 0 0 0 0 0  
234.865 4.21608 0.014608 -65.5119 0 20 0 0 -64.9653  -65.5159 0 19.8707 0 0 -64.9766  -0.00857111 0 0.0249981 0 0 -0.00924651  0.0126386 0 0.104285 0 0 0.0205318  0 0 0 0 0 0  
234.96 4.2174 0.0136823 -65.4776 0 20 0 0 -65.064  -65.4864 0 19.8787 0 0 -65.0738  -0.00652453 0 0.023699 0 0 -0.008147  0.0153291 0 0.0976011 0 0 0.0180075  0 0 0 0 0 0  
235.054 4.21868 0.012423 -65.1333 0 20 0 0 -65.0234  -65.1418 0 19.8904 0 0 -65.0335  -0.00545712 0 0.0214296 0 0 -0.00738187  0.0139736 0 0.088146 0 0 0.017486  0 0 0 0 0 0  
235.148 4.21984 0.0120038 -64.8192 0 20 0 0 -64.9327  -64.8231 0 19.8962 0 0 -64.9389  -0.00504375 0 0.0202244 0 0 -0.00887543  0.00892776 0 0.0836201 0 0 0.0151006  0 0 0 0 0 0  
235.242 4.22097 0.0122786 -64.7501 0 20 0 0 -64.8131  -64.7513 0 19.8927 0 0 -64.8175  -0.00612283 0 0.0206513 0 0 -0.00964862  0.00734953 0 0.0866623 0 0 0.0141006  0 0 0 0 0 0  
235.337 4.22214 0.0122159 -64.6721 0 20 0 0 -64.6952  -64.6717 0 19.8925 0 0 -64.6966  -0.00572334 0 0.0208952 0 0 -0.00890767  0.0053428 0 0.0865979 0 0 0.0102513  0 0 0 0 0 0  
235.431 4.22329 0.0129924 -64.5756 0 20 0 0 -64.628  -64.5772 0 19.8848 0 0 -64.6303  -0.00664728 0 0.0229856 0 0 -0.00992789  0.00821712 0 0.0921663 0 0 0.012245  0 0 0 0 0 0  
235.525 4.22442 0.0111601 -64.3323 0 20 0 0 -64.4875  -64.3341 0 19.9011 0 0 -64.4905  -0.00528568 0 0.0194881 0 0 -0.00692288  0.00712526 0 0.0793888 0 0 0.0099531  0 0 0 0 0 0  
235.619 4.22552 0.0114665 -64.263 0 20 0 0 -64.3144  -64.2674 0 19.8978 0 0 -64.3202  -0.00472839 0 0.0198381 0 0 -0.00548112  0.00914943 0 0.0823465 0 0 0.0112852  0 0 0 0 0 0  
235.714 4.2266 0.011402 -63.9781 0 20 0 0 -63.9971  -63.9818 0 19.899 0 0 -64.002  -0.00499673 0 0.0194337 0 0 -0.00622515  0.00871544 0 0.0815731 0 0 0.0111528  0 0 0 0 0 0  
235.808 4.22774 0.0118797 -63.8859 0 20 0 0 -63.6374  -63.8923 0 19.8957 0 0 -63.6446  -0.00413337 0 0.0203742 0 0 -0.00622884  0.0105953 0 0.0839103 0 0 0.0133963  0 0 0 0 0 0  
235.902 4.22886 0.0114492 -63.5627 0 20 0 0 -63.3312  -63.5722 0 19.8984 0 0 -63.3408  -0.00350166 0 0.0199117 0 0 -0.00511932  0.0129602 0 0.0817043 0 0 0.0147187  0 0 0 0 0 0  
235.996 4.22992 0.0104537 -63.1968 0 20 0 0 -63.1086  -63.2029 0 19.9039 0 0 -63.1167  -0.00230837 0 0.0190534 0 0 -0.00375627  0.00838447 0 0.0770605 0 0 0.0119102  0 0 0 0 0 0  
236.091 4.23092 0.0105912 -63.002 0 20 0 0 -62.8506  -63.0088 0 19.9017 0 0 -62.8579  -0.00254048 0 0.0197283 0 0 -0.00367376  0.009412 0 0.0785343 0 0 0.0110211  0 0 0 0 0 0  
236.185 4.23192 0.0106191 -62.8181 0 20 0 0 -62.5126  -62.8221 0 19.9035 0 0 -62.5206  -0.0026194 0 0.0196029 0 0 -0.00261838  0.00657448 0 0.0768928 0 0 0.0105866  0 0 0 0 0 0  
236.279 4.23294 0.0107604 -62.8608 0 20 0 0 -61.9203  -62.8651 0 19.9012 0 0 -61.9277  -0.00105189 0 0.0207153 0 0 -0.00317347  0.0054075 0 0.0780468 0 0 0.0105753  0 0 0 0 0 0  
236.373 4.23392 0.0101199 -62.5654 0 20 0 0 -61.3561  -62.5747 0 19.9067 0 0 -61.3646  0.000386371 0 0.0193788 0 0 -0.00312809  0.0089473 0 0.0738785 0 0 0.0116097  0 0 0 0 0 0  
236.468 4.23488 0.0104449 -62.1373 0 20 0 0 -60.8659  -62.1477 0 19.9034 0 0 -60.8739  0.000361679 0 0.0203446 0 0 -0.00263394  0.0100893 0 0.0763043 0 0 0.0105812  0 0 0 0 0 0  
236.562 4.23585 0.0101251 -61.7691 0 20 0 0 -60.5587  -61.7798 0 19.9053 0 0 -60.5653  0.000287902 0 0.0202602 0 0 -0.00321517  0.0104483 0 0.0744024 0 0 0.00986714  0 0 0 0 0 0  
236.656 4.23691 0.0122423 -61.2902 0 20 0 0 -60.2571  -61.3031 0 19.8865 0 0 -60.2667  -0.00160839 0 0.0239731 0 0 -0.00401863  0.0144695 0 0.089521 0 0 0.0136426  0 0 0 0 0 0  
236.75 4.23809 0.0126119 -61.3128 0 20 0 0 -60.0604  -61.3272 0 19.8834 0 0 -60.0713  -0.00161618 0 0.0247679 0 0 -0.00402081  0.0160294 0 0.0917893 0 0 0.0149264  0 0 0 0 0 0  
236.845 4.23925 0.011765 -61.5346 0 20 0 0 -59.9639  -61.5477 0 19.8929 0 0 -59.9759  -0.00252723 0 0.0216133 0 0 -0.00208518  0.0156019 0 0.0855004 0 0 0.0140073  0 0 0 0 0 0  
